SID,entry,evaluation,replacement
5d7ff4aa50fda7001a863736,Lyme's,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,disease,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,Lucas,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,intermediary,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,OSIS,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,PCOS,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,Huntington's,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,disease,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,cancer,FOUND,cancer
5d7ff4aa50fda7001a863736,breast,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,cancer,FOUND,cancer
5d7ff4aa50fda7001a863736,lung,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,cancer,FOUND,cancer
5d7ff4aa50fda7001a863736,Down,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,syndrome,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,arthritis,FOUND,arthritis
5d7ff4aa50fda7001a863736,cystic,EXCLUDE,EXCLUDE
5d7ff4aa50fda7001a863736,acne,FOUND,acne
5d7ff4aa50fda7001a863736,lymphoma,FOUND,lymphoma
63ea4ab1ce4168cbe9f63775,hernia,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,broken,REPLACE,stroke
63ea4ab1ce4168cbe9f63775,bone,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,inspection,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,diabetes,FOUND,diabetes
63ea4ab1ce4168cbe9f63775,depression,FOUND,depression
63ea4ab1ce4168cbe9f63775,rash,REPLACE,asthma
63ea4ab1ce4168cbe9f63775,Carmen,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,Cole,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,norovirus,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,coronavirus,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,rhinovirus,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,h,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,i,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,v,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,prediabetes,REPLACE,diabetes
63ea4ab1ce4168cbe9f63775,high blood pressure,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,torn,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,ligament,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,strained,REPLACE,migraine
63ea4ab1ce4168cbe9f63775,tendon,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,ruse,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,collapsed,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,lung,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,chronic,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,pain,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,stiff,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,joints,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,shingles,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,chicken,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,pox,EXCLUDE,EXCLUDE
63ea4ab1ce4168cbe9f63775,hepatitis,FOUND,hepatitis
63ea4ab1ce4168cbe9f63775,gonorrhea,EXCLUDE,EXCLUDE
