Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items
"('610c59ee34cc312d7ca55e45', 82.8)",,,4.748877697,,1
"('610c59ee34cc312d7ca55e45', 83.4)",,,7.366226929,,1
"('610c59ee34cc312d7ca55e45', 83.6)",,,3.954917554,,1
"('610c59ee34cc312d7ca55e45', 84.0)",,,7.366226929,,1
"('610c59ee34cc312d7ca55e45', 90.0)",,,4.93445805,,1
"('610c59ee34cc312d7ca55e45', 91.2)",,,5.864843201,,1
"('610c59ee34cc312d7ca55e45', 94.2)",,,5.632776063,,1
"('610c59ee34cc312d7ca55e45', 96.2)",,,6.535997664,,1
"('610c59ee34cc312d7ca55e45', 102.3)",,,6.767768346,,1
"('610c59ee34cc312d7ca55e45', 118.4)",,,5.173809573,,1
"('61363ce02e6022a741d63a6e', 0.7)",,,7.256114028,,1
"('61363ce02e6022a741d63a6e', 2.7)",,,3.11058971,,1
"('61363ce02e6022a741d63a6e', 3.4)",,,6.776846046,,1
"('61363ce02e6022a741d63a6e', 7.8)",,,5.543432268,,1
"('61363ce02e6022a741d63a6e', 11.8)",,,6.38952206,,1
"('61363ce02e6022a741d63a6e', 12.8)",,,4.973931017,,1
"('61363ce02e6022a741d63a6e', 13.3)",,,6.229758099,,1
"('61363ce02e6022a741d63a6e', 16.0)",,,7.344814258,,1
"('61363ce02e6022a741d63a6e', 17.6)",,,6.054603863,,1
"('61363ce02e6022a741d63a6e', 18.4)",,,6.338615042,,1
"('61363ce02e6022a741d63a6e', 18.5)",,,4.674778498,,1
"('61363ce02e6022a741d63a6e', 20.4)",,,5.224579675,,1
"('61363ce02e6022a741d63a6e', 23.5)",,,6.281649128,,1
"('61363ce02e6022a741d63a6e', 24.2)",,,6.383063674,,1
"('61363ce02e6022a741d63a6e', 25.1)",,,6.766463413,,1
"('61363ce02e6022a741d63a6e', 28.7)",,,6.568628649,,1
"('61363ce02e6022a741d63a6e', 30.4)",,,5.613026358,,1
"('61363ce02e6022a741d63a6e', 31.3)",,,6.273193014,,1
"('61363ce02e6022a741d63a6e', 32.9)",,,6.363660295,,1
"('61363ce02e6022a741d63a6e', 40.8)",,,6.745548976,,1
"('61363ce02e6022a741d63a6e', 41.7)",,,5.023964037,,1
"('61363ce02e6022a741d63a6e', 43.8)",,,6.723957079,,1
"('61363ce02e6022a741d63a6e', 44.2)",,,6.924172871,,1
"('61363ce02e6022a741d63a6e', 45.4)",,,6.679047222,,1
"('61363ce02e6022a741d63a6e', 46.1)",,,6.827585591,,1
"('61363ce02e6022a741d63a6e', 47.5)",,,7.119400245,,1
"('61363ce02e6022a741d63a6e', 48.2)",,,5.858834846,,1
"('61363ce02e6022a741d63a6e', 63.8)",,,5.580630787,,1
"('61363ce02e6022a741d63a6e', 75.6)",,,5.93662582,,1
"('61363ce02e6022a741d63a6e', 89.3)",,,5.475262847,,1
"('61363ce02e6022a741d63a6e', 91.9)",,,5.543432268,,1
"('61363ce02e6022a741d63a6e', 118.2)",,,6.17749985,,1
"('629e241d171ec6698e05f149', 0.7)",,,7.989650076,,1
"('629e241d171ec6698e05f149', 4.0)",,,6.706983738,,1
"('629e241d171ec6698e05f149', 4.7)",,,6.139565841,,1
"('629e241d171ec6698e05f149', 6.1)",,,6.25042049,,1
"('629e241d171ec6698e05f149', 10.7)",,,4.807399713,,1
"('629e241d171ec6698e05f149', 11.8)",,,6.363660295,,1
"('629e241d171ec6698e05f149', 13.2)",,,6.338615042,,1
"('629e241d171ec6698e05f149', 14.6)",,,6.535997664,,1
"('629e241d171ec6698e05f149', 18.5)",,,6.090354709,,1
"('629e241d171ec6698e05f149', 20.5)",,,6.568628649,,1
"('629e241d171ec6698e05f149', 21.5)",,,6.509091985,,1
"('629e241d171ec6698e05f149', 24.0)",,,6.01822018,,1
"('629e241d171ec6698e05f149', 25.6)",,,5.629313758,,1
"('629e241d171ec6698e05f149', 26.4)",,,6.426146105,,1
"('629e241d171ec6698e05f149', 30.4)",,,5.117940455,,1
"('629e241d171ec6698e05f149', 31.1)",,,6.384581525,,1
"('629e241d171ec6698e05f149', 35.1)",,,4.984473304,,1
"('629e241d171ec6698e05f149', 40.9)",,,5.597291411,,1
"('629e241d171ec6698e05f149', 47.4)",,,4.796018969,,1
"('629e241d171ec6698e05f149', 48.4)",,,6.347595976,,1
"('629e241d171ec6698e05f149', 51.0)",,,6.401926546,,1
"('629e241d171ec6698e05f149', 53.3)",,,4.367989194,,1
"('629e241d171ec6698e05f149', 61.2)",,,5.89522027,,1
"('629e241d171ec6698e05f149', 63.5)",,,5.741384054,,1
"('629e241d171ec6698e05f149', 66.0)",,,4.814460694,,1
"('629e241d171ec6698e05f149', 67.8)",,,5.173809573,,1
"('629e241d171ec6698e05f149', 71.9)",,,5.633869236,,1
"('629e241d171ec6698e05f149', 72.7)",,,6.047965683,,1
"('629e241d171ec6698e05f149', 78.4)",,,5.149619342,,1
"('629e241d171ec6698e05f149', 79.1)",,,6.080840335,,1
"('629e241d171ec6698e05f149', 87.1)",,,5.802004309,,1
"('629e241d171ec6698e05f149', 90.3)",,,5.555095658,,1
"('629e241d171ec6698e05f149', 91.2)",,,6.17749985,,1
"('629e241d171ec6698e05f149', 93.7)",,,5.989108389,,1
"('629e241d171ec6698e05f149', 95.8)",,,5.341377142,,1
"('629e241d171ec6698e05f149', 96.3)",,,6.158116322,,1
"('629e241d171ec6698e05f149', 97.8)",,,4.522965595,,1
"('629e241d171ec6698e05f149', 98.3)",,,6.158116322,,1
"('629e241d171ec6698e05f149', 101.2)",,,6.281649128,,1
"('629e241d171ec6698e05f149', 101.8)",,,6.158116322,,1
"('629e241d171ec6698e05f149', 102.1)",,,6.281649128,,1
"('629e241d171ec6698e05f149', 106.5)",,,5.78537611,,1
"('629e241d171ec6698e05f149', 107.8)",,,6.021866684,,1
"('629e241d171ec6698e05f149', 109.9)",,,3.954917554,,1
"('629e241d171ec6698e05f149', 110.5)",,,6.021866684,,1
"('629e241d171ec6698e05f149', 110.9)",,,4.670032365,,1
"('629e241d171ec6698e05f149', 114.7)",,,4.31103297,,1
"('629e241d171ec6698e05f149', 117.9)",,,6.225709011,,1
"('63619eb02e5bd8f4f7bd138a', 1.3)",,,4.367989194,,1
"('63619eb02e5bd8f4f7bd138a', 6.2)",,,7.396710537,,1
"('63619eb02e5bd8f4f7bd138a', 6.9)",,,6.924172871,,1
"('63619eb02e5bd8f4f7bd138a', 12.1)",,,6.439638803,,1
"('63619eb02e5bd8f4f7bd138a', 13.9)",,,6.679047222,,1
"('63619eb02e5bd8f4f7bd138a', 14.4)",,,6.611542969,,1
"('63619eb02e5bd8f4f7bd138a', 17.5)",,,6.745548976,,1
"('63619eb02e5bd8f4f7bd138a', 19.7)",,,6.38952206,,1
"('63619eb02e5bd8f4f7bd138a', 20.3)",,,6.723957079,,1
"('63619eb02e5bd8f4f7bd138a', 21.6)",,,5.023964037,,1
"('63619eb02e5bd8f4f7bd138a', 24.6)",,,5.345203116,,1
"('63619eb02e5bd8f4f7bd138a', 29.8)",,,6.363660295,,1
"('63619eb02e5bd8f4f7bd138a', 30.7)",,,5.372025949,,1
"('63619eb02e5bd8f4f7bd138a', 31.3)",,,7.366226929,,1
"('63619eb02e5bd8f4f7bd138a', 35.2)",,,5.580630787,,1
"('63619eb02e5bd8f4f7bd138a', 35.9)",,,5.301448888,,1
"('63619eb02e5bd8f4f7bd138a', 38.3)",,,6.247115609,,1
"('63619eb02e5bd8f4f7bd138a', 40.1)",,,6.615078486,,1
"('63619eb02e5bd8f4f7bd138a', 43.5)",,,5.156106757,,1
"('63619eb02e5bd8f4f7bd138a', 53.8)",,,7.344814258,,1
"('63619eb02e5bd8f4f7bd138a', 59.2)",,,5.561689192,,1
"('63619eb02e5bd8f4f7bd138a', 62.1)",,,4.93445805,,1
"('63619eb02e5bd8f4f7bd138a', 68.9)",,,5.864843201,,1
"('63619eb02e5bd8f4f7bd138a', 69.8)",,,6.054603863,,1
"('63619eb02e5bd8f4f7bd138a', 73.5)",,,5.793371249,,1
"('63619eb02e5bd8f4f7bd138a', 75.3)",,,6.229758099,,1
"('63619eb02e5bd8f4f7bd138a', 86.1)",,,6.788763103,,1
"('63619eb02e5bd8f4f7bd138a', 88.1)",,,5.417803723,,1
"('63619eb02e5bd8f4f7bd138a', 90.8)",,,5.117940455,,1
"('63619eb02e5bd8f4f7bd138a', 96.0)",,,5.762969496,,1
"('63619eb02e5bd8f4f7bd138a', 99.5)",,,6.158116322,,1
"('63619eb02e5bd8f4f7bd138a', 100.5)",,,5.989108389,,1
"('63619eb02e5bd8f4f7bd138a', 118.6)",,,6.776846046,,1
"('63e802622f8052bd67d6c5f0', 3.2)",,,4.393487458,,1
"('63e802622f8052bd67d6c5f0', 4.1)",,,5.372025949,,1
"('63e802622f8052bd67d6c5f0', 5.7)",,,5.561689192,,1
"('63e802622f8052bd67d6c5f0', 6.2)",,,6.401926546,,1
"('63e802622f8052bd67d6c5f0', 7.6)",,,7.344814258,,1
"('63e802622f8052bd67d6c5f0', 14.3)",,,5.89522027,,1
"('63e802622f8052bd67d6c5f0', 15.1)",,,6.615078486,,1
"('63e802622f8052bd67d6c5f0', 15.8)",,,5.741384054,,1
"('63e802622f8052bd67d6c5f0', 20.6)",,,7.119400245,,1
"('63e802622f8052bd67d6c5f0', 22.6)",,,6.151919343,,1
"('63e802622f8052bd67d6c5f0', 32.5)",,,5.321687476,,1
"('63e802622f8052bd67d6c5f0', 33.1)",,,5.417803723,,1
"('63e802622f8052bd67d6c5f0', 37.0)",,,6.788763103,,1
"('63e802622f8052bd67d6c5f0', 38.8)",,,6.534516632,,1
"('63e802622f8052bd67d6c5f0', 39.4)",,,7.366226929,,1
"('63e802622f8052bd67d6c5f0', 46.9)",,,5.512449579,,1
"('63e802622f8052bd67d6c5f0', 47.6)",,,4.04402991,,1
"('63e802622f8052bd67d6c5f0', 49.4)",,,4.96481099,,1
"('63e802622f8052bd67d6c5f0', 50.3)",,,5.580630787,,1
"('63e802622f8052bd67d6c5f0', 51.5)",,,6.706983738,,1
"('63e802622f8052bd67d6c5f0', 55.4)",,,5.598789413,,1
"('63e802622f8052bd67d6c5f0', 60.4)",,,5.149619342,,1
"('63e802622f8052bd67d6c5f0', 61.2)",,,6.080840335,,1
"('63e802622f8052bd67d6c5f0', 65.2)",,,6.229758099,,1
"('63e802622f8052bd67d6c5f0', 70.7)",,,6.439638803,,1
"('63e802622f8052bd67d6c5f0', 73.5)",,,6.23145965,,1
"('63e802622f8052bd67d6c5f0', 76.9)",,,5.657093158,,1
"('63e802622f8052bd67d6c5f0', 81.8)",,,6.319346573,,1
"('63e802622f8052bd67d6c5f0', 116.6)",,,5.714162885,,1
"('63ea4ab1ce4168cbe9f63775', 2.1)",,,7.256114028,,1
"('63ea4ab1ce4168cbe9f63775', 4.0)",,,7.013143358,,1
"('63ea4ab1ce4168cbe9f63775', 6.0)",,,7.396710537,,1
"('63ea4ab1ce4168cbe9f63775', 11.7)",,,6.827585591,,1
"('63ea4ab1ce4168cbe9f63775', 13.8)",,,6.014281485,,1
"('63ea4ab1ce4168cbe9f63775', 15.9)",,,6.018421695,,1
"('63ea4ab1ce4168cbe9f63775', 17.7)",,,6.274039557,,1
"('63ea4ab1ce4168cbe9f63775', 19.6)",,,6.007340169,,1
"('63ea4ab1ce4168cbe9f63775', 21.7)",,,6.331019334,,1
"('63ea4ab1ce4168cbe9f63775', 23.4)",,,6.745548976,,1
"('63ea4ab1ce4168cbe9f63775', 27.5)",,,5.735626042,,1
"('63ea4ab1ce4168cbe9f63775', 28.4)",,,7.366226929,,1
"('63ea4ab1ce4168cbe9f63775', 30.1)",,,5.653586811,,1
"('63ea4ab1ce4168cbe9f63775', 32.0)",,,5.778133878,,1
"('63ea4ab1ce4168cbe9f63775', 34.5)",,,4.879256487,,1
"('63ea4ab1ce4168cbe9f63775', 39.6)",,,5.792850258,,1
"('63ea4ab1ce4168cbe9f63775', 43.3)",,,6.604154313,,1
"('63ea4ab1ce4168cbe9f63775', 45.6)",,,4.068964666,,1
"('63ea4ab1ce4168cbe9f63775', 47.9)",,,4.796018969,,1
"('63ea4ab1ce4168cbe9f63775', 50.6)",,,5.500824927,,1
"('63ea4ab1ce4168cbe9f63775', 55.7)",,,4.18593859,,1
"('63ea4ab1ce4168cbe9f63775', 59.8)",,,5.073278336,,1
"('63ea4ab1ce4168cbe9f63775', 62.0)",,,6.723957079,,1
"('63ea4ab1ce4168cbe9f63775', 64.2)",,,5.561689192,,1
"('63ea4ab1ce4168cbe9f63775', 68.4)",,,5.284998893,,1
"('63ea4ab1ce4168cbe9f63775', 71.2)",,,3.812512284,,1
"('63ea4ab1ce4168cbe9f63775', 79.1)",,,4.558264451,,1
"('63ea4ab1ce4168cbe9f63775', 83.1)",,,6.38952206,,1
"('63ea4ab1ce4168cbe9f63775', 88.5)",,,4.807399713,,1
"('63ea4ab1ce4168cbe9f63775', 90.8)",,,6.401926546,,1
"('63ea4ab1ce4168cbe9f63775', 93.2)",,,5.578696501,,1
"('63ea4ab1ce4168cbe9f63775', 96.0)",,,5.657093158,,1
"('63ea4ab1ce4168cbe9f63775', 100.2)",,,6.788763103,,1
"('63ea4ab1ce4168cbe9f63775', 100.7)",,,6.723957079,,1
"('63ea4ab1ce4168cbe9f63775', 103.1)",,,6.534516632,,1
"('63ea4ab1ce4168cbe9f63775', 103.7)",,,7.366226929,,1
"('63ea4ab1ce4168cbe9f63775', 107.6)",,,5.117940455,,1
"('63ea4ab1ce4168cbe9f63775', 110.1)",,,5.417803723,,1
"('63ea4ab1ce4168cbe9f63775', 114.2)",,,6.25042049,,1
"('654108d38225e168af4b1fa0', 1.4)",,,7.256114028,,1
"('654108d38225e168af4b1fa0', 2.4)",,,7.013143358,,1
"('654108d38225e168af4b1fa0', 3.8)",,,6.568628649,,1
"('654108d38225e168af4b1fa0', 5.2)",,,6.331019334,,1
"('654108d38225e168af4b1fa0', 8.1)",,,6.229758099,,1
"('654108d38225e168af4b1fa0', 11.1)",,,6.281649128,,1
"('654108d38225e168af4b1fa0', 15.2)",,,6.615078486,,1
"('654108d38225e168af4b1fa0', 18.3)",,,7.029176525,,1
"('654108d38225e168af4b1fa0', 20.9)",,,4.21769446,,1
"('654108d38225e168af4b1fa0', 23.3)",,,7.366226929,,1
"('654108d38225e168af4b1fa0', 31.1)",,,4.820615189,,1
"('654108d38225e168af4b1fa0', 33.1)",,,5.543432268,,1
"('654108d38225e168af4b1fa0', 34.9)",,,3.679518744,,1
"('654108d38225e168af4b1fa0', 35.6)",,,6.611542969,,1
"('654108d38225e168af4b1fa0', 36.0)",,,4.685356523,,1
"('654108d38225e168af4b1fa0', 37.7)",,,6.776846046,,1
"('654108d38225e168af4b1fa0', 39.2)",,,7.119400245,,1
"('654108d38225e168af4b1fa0', 48.7)",,,5.714162885,,1
"('654108d38225e168af4b1fa0', 52.2)",,,5.173809573,,1
"('654108d38225e168af4b1fa0', 54.2)",,,5.89522027,,1
"('654108d38225e168af4b1fa0', 65.4)",,,6.723957079,,1
"('654108d38225e168af4b1fa0', 66.4)",,,6.38952206,,1
"('654108d38225e168af4b1fa0', 71.0)",,,6.745548976,,1
"('654108d38225e168af4b1fa0', 78.0)",,,5.26212584,,1
"('654108d38225e168af4b1fa0', 80.8)",,,6.788763103,,1
"('654108d38225e168af4b1fa0', 82.8)",,,7.344814258,,1
"('654108d38225e168af4b1fa0', 84.4)",,,6.054603863,,1
"('654108d38225e168af4b1fa0', 86.3)",,,6.338615042,,1
"('654108d38225e168af4b1fa0', 89.1)",,,5.564172321,,1
"('654108d38225e168af4b1fa0', 95.0)",,,6.231891956,,1
"('654108d38225e168af4b1fa0', 96.9)",,,6.679047222,,1
"('654108d38225e168af4b1fa0', 101.0)",,,6.827585591,,1
"('654108d38225e168af4b1fa0', 106.8)",,,6.675464877,,1
"('654108d38225e168af4b1fa0', 116.0)",,,6.25042049,,1
"('6554de7d91c1b1bf51104fda', 1.3)",,,7.013143358,,1
"('6554de7d91c1b1bf51104fda', 2.5)",,,6.98735549,,1
"('6554de7d91c1b1bf51104fda', 3.4)",,,7.403255423,,1
"('6554de7d91c1b1bf51104fda', 4.6)",,,5.561689192,,1
"('6554de7d91c1b1bf51104fda', 9.3)",,,5.564172321,,1
"('6554de7d91c1b1bf51104fda', 11.3)",,,7.119400245,,1
"('6554de7d91c1b1bf51104fda', 13.5)",,,6.279413684,,1
"('6554de7d91c1b1bf51104fda', 15.8)",,,6.745548976,,1
"('6554de7d91c1b1bf51104fda', 17.6)",,,6.38952206,,1
"('6554de7d91c1b1bf51104fda', 23.0)",,,4.540842315,,1
"('6554de7d91c1b1bf51104fda', 23.6)",,,6.827585591,,1
"('6554de7d91c1b1bf51104fda', 26.5)",,,6.018421695,,1
"('6554de7d91c1b1bf51104fda', 32.0)",,,5.714162885,,1
"('6554de7d91c1b1bf51104fda', 35.5)",,,7.344814258,,1
"('6554de7d91c1b1bf51104fda', 39.4)",,,4.772285025,,1
"('6554de7d91c1b1bf51104fda', 41.0)",,,3.945517822,,1
"('6554de7d91c1b1bf51104fda', 45.9)",,,3.114277297,,1
"('6554de7d91c1b1bf51104fda', 55.3)",,,4.366591039,,1
"('6554de7d91c1b1bf51104fda', 64.3)",,,6.294381564,,1
"('6554de7d91c1b1bf51104fda', 65.3)",,,4.961463809,,1
"('6554de7d91c1b1bf51104fda', 69.1)",,,6.25042049,,1
"('6554de7d91c1b1bf51104fda', 70.9)",,,5.858834846,,1
"('6554de7d91c1b1bf51104fda', 77.7)",,,5.657093158,,1
"('6554de7d91c1b1bf51104fda', 79.5)",,,5.566218227,,1
"('6554de7d91c1b1bf51104fda', 82.4)",,,5.26212584,,1
"('6554de7d91c1b1bf51104fda', 85.8)",,,5.636561108,,1
"('6554de7d91c1b1bf51104fda', 90.1)",,,5.312262006,,1
"('6554de7d91c1b1bf51104fda', 94.7)",,,5.452310955,,1
"('6554de7d91c1b1bf51104fda', 98.1)",,,6.065144455,,1
"('6554de7d91c1b1bf51104fda', 100.0)",,,4.704776617,,1
"('6554de7d91c1b1bf51104fda', 103.9)",,,4.300334568,,1
"('6554de7d91c1b1bf51104fda', 104.6)",,,5.536063267,,1
"('6554de7d91c1b1bf51104fda', 107.4)",,,6.363660295,,1
"('6554de7d91c1b1bf51104fda', 117.7)",,,6.519563532,,1
"('656e3caa43f1f7f0615252ff', 1.5)",,,7.256114028,,1
"('656e3caa43f1f7f0615252ff', 3.1)",,,7.013143358,,1
"('656e3caa43f1f7f0615252ff', 4.0)",,,5.255675247,,1
"('656e3caa43f1f7f0615252ff', 6.7)",,,6.38952206,,1
"('656e3caa43f1f7f0615252ff', 7.5)",,,6.338615042,,1
"('656e3caa43f1f7f0615252ff', 8.4)",,,3.812512284,,1
"('656e3caa43f1f7f0615252ff', 9.6)",,,4.904358444,,1
"('656e3caa43f1f7f0615252ff', 10.4)",,,6.723957079,,1
"('656e3caa43f1f7f0615252ff', 13.1)",,,6.706983738,,1
"('656e3caa43f1f7f0615252ff', 13.7)",,,6.139565841,,1
"('656e3caa43f1f7f0615252ff', 14.7)",,,5.977754233,,1
"('656e3caa43f1f7f0615252ff', 15.6)",,,4.904358444,,1
"('656e3caa43f1f7f0615252ff', 18.9)",,,4.747015401,,1
"('656e3caa43f1f7f0615252ff', 19.7)",,,5.372025949,,1
"('656e3caa43f1f7f0615252ff', 20.7)",,,4.748877697,,1
"('656e3caa43f1f7f0615252ff', 21.8)",,,7.366226929,,1
"('656e3caa43f1f7f0615252ff', 22.1)",,,3.954917554,,1
"('656e3caa43f1f7f0615252ff', 22.8)",,,7.366226929,,1
"('656e3caa43f1f7f0615252ff', 23.0)",,,6.534516632,,1
"('656e3caa43f1f7f0615252ff', 24.1)",,,7.366226929,,1
"('656e3caa43f1f7f0615252ff', 26.7)",,,3.678973376,,1
"('656e3caa43f1f7f0615252ff', 27.2)",,,6.745548976,,1
"('656e3caa43f1f7f0615252ff', 27.7)",,,5.599537026,,1
"('656e3caa43f1f7f0615252ff', 33.7)",,,6.338615042,,1
"('656e3caa43f1f7f0615252ff', 34.4)",,,5.864843201,,1
"('656e3caa43f1f7f0615252ff', 35.5)",,,4.643788138,,1
"('656e3caa43f1f7f0615252ff', 37.1)",,,6.338615042,,1
"('656e3caa43f1f7f0615252ff', 39.2)",,,6.338615042,,1
"('656e3caa43f1f7f0615252ff', 39.7)",,,6.054603863,,1
"('656e3caa43f1f7f0615252ff', 43.4)",,,6.158116322,,1
"('656e3caa43f1f7f0615252ff', 45.2)",,,5.341377142,,1
"('656e3caa43f1f7f0615252ff', 45.8)",,,6.158116322,,1
"('656e3caa43f1f7f0615252ff', 46.3)",,,5.989108389,,1
"('656e3caa43f1f7f0615252ff', 47.5)",,,6.014281485,,1
"('656e3caa43f1f7f0615252ff', 48.8)",,,6.158116322,,1
"('656e3caa43f1f7f0615252ff', 49.2)",,,5.475262847,,1
"('656e3caa43f1f7f0615252ff', 55.7)",,,5.223345353,,1
"('656e3caa43f1f7f0615252ff', 56.3)",,,6.477683302,,1
"('656e3caa43f1f7f0615252ff', 56.9)",,,5.343097287,,1
"('656e3caa43f1f7f0615252ff', 60.4)",,,6.832324809,,1
"('656e3caa43f1f7f0615252ff', 61.1)",,,4.04402991,,1
"('656e3caa43f1f7f0615252ff', 64.7)",,,6.776846046,,1
"('656e3caa43f1f7f0615252ff', 68.7)",,,7.013143358,,1
"('656e3caa43f1f7f0615252ff', 70.1)",,,6.322333644,,1
"('656e3caa43f1f7f0615252ff', 70.7)",,,6.38952206,,1
"('656e3caa43f1f7f0615252ff', 77.6)",,,4.668302032,,1
"('656e3caa43f1f7f0615252ff', 83.9)",,,4.009068276,,1
"('656e3caa43f1f7f0615252ff', 99.1)",,,6.401926546,,1
"('656e3caa43f1f7f0615252ff', 99.9)",,,5.657093158,,1
"('656e3caa43f1f7f0615252ff', 100.9)",,,5.578696501,,1
"('656e3caa43f1f7f0615252ff', 107.3)",,,5.891181625,,1
"('656e3caa43f1f7f0615252ff', 107.9)",,,5.793371249,,1
"('656e3caa43f1f7f0615252ff', 109.5)",,,6.229758099,,1
"('656e3caa43f1f7f0615252ff', 111.6)",,,6.25042049,,1
"('656e3caa43f1f7f0615252ff', 114.1)",,,4.647646988,,1
"('656e3caa43f1f7f0615252ff', 114.7)",,,6.25042049,,1
"('6596a5cad60ef105b6c18897', 2.9)",,,4.741198888,,1
"('6596a5cad60ef105b6c18897', 3.6)",,,6.542772537,,1
"('6596a5cad60ef105b6c18897', 4.2)",,,5.625281576,,1
"('6596a5cad60ef105b6c18897', 4.8)",,,5.185981044,,1
"('6596a5cad60ef105b6c18897', 7.0)",,,5.174251751,,1
"('6596a5cad60ef105b6c18897', 7.5)",,,5.05999863,,1
"('6596a5cad60ef105b6c18897', 16.9)",,,4.18593859,,1
"('6596a5cad60ef105b6c18897', 17.6)",,,5.578885508,,1
"('6596a5cad60ef105b6c18897', 28.9)",,,6.426146105,,1
"('6596a5cad60ef105b6c18897', 29.6)",,,4.068779363,,1
"('6596a5cad60ef105b6c18897', 32.8)",,,5.702579584,,1
"('6596a5cad60ef105b6c18897', 33.9)",,,5.875985616,,1
"('6596a5cad60ef105b6c18897', 35.2)",,,5.023964037,,1
"('6596a5cad60ef105b6c18897', 38.4)",,,6.38952206,,1
"('6596a5cad60ef105b6c18897', 39.1)",,,6.723957079,,1
"('6596a5cad60ef105b6c18897', 42.2)",,,4.340543258,,1
"('6596a5cad60ef105b6c18897', 42.9)",,,6.849727181,,1
"('6596a5cad60ef105b6c18897', 43.6)",,,6.534516632,,1
"('6596a5cad60ef105b6c18897', 44.9)",,,7.366226929,,1
"('6596a5cad60ef105b6c18897', 45.3)",,,4.748877697,,1
"('6596a5cad60ef105b6c18897', 45.9)",,,7.366226929,,1
"('6596a5cad60ef105b6c18897', 46.1)",,,3.954917554,,1
"('6596a5cad60ef105b6c18897', 47.0)",,,7.366226929,,1
"('6596a5cad60ef105b6c18897', 49.2)",,,5.372025949,,1
"('6596a5cad60ef105b6c18897', 52.2)",,,6.363660295,,1
"('6596a5cad60ef105b6c18897', 56.7)",,,6.281649128,,1
"('6596a5cad60ef105b6c18897', 61.0)",,,5.780123529,,1
"('6596a5cad60ef105b6c18897', 63.5)",,,6.080840335,,1
"('6596a5cad60ef105b6c18897', 66.8)",,,6.640854253,,1
"('6596a5cad60ef105b6c18897', 67.9)",,,5.921096266,,1
"('6596a5cad60ef105b6c18897', 69.0)",,,6.03987712,,1
"('6596a5cad60ef105b6c18897', 70.1)",,,5.795195029,,1
"('6596a5cad60ef105b6c18897', 72.4)",,,7.403255423,,1
"('6596a5cad60ef105b6c18897', 74.5)",,,5.977754233,,1
"('6596a5cad60ef105b6c18897', 76.4)",,,6.139565841,,1
"('6596a5cad60ef105b6c18897', 77.0)",,,5.764092405,,1
"('6596a5cad60ef105b6c18897', 79.5)",,,6.25042049,,1
"('6596a5cad60ef105b6c18897', 86.3)",,,5.845170623,,1
"('6596a5cad60ef105b6c18897', 96.1)",,,7.013143358,,1
"('6596a5cad60ef105b6c18897', 102.6)",,,5.286768493,,1
"('6596a5cad60ef105b6c18897', 103.4)",,,6.98735549,,1
"('6596a5cad60ef105b6c18897', 112.2)",,,5.343097287,,1
"('6596a5cad60ef105b6c18897', 113.0)",,,6.477683302,,1
"('6596a5cad60ef105b6c18897', 113.7)",,,6.229758099,,1
"('6596a5cad60ef105b6c18897', 116.3)",,,5.89522027,,1
"('6596a5cad60ef105b6c18897', 117.4)",,,5.343097287,,1
"('65b15afd94153c1f50c92493', 2.0)",,,7.256114028,,1
"('65b15afd94153c1f50c92493', 6.0)",,,7.013143358,,1
"('65b15afd94153c1f50c92493', 8.3)",,,7.396710537,,1
"('65b15afd94153c1f50c92493', 12.2)",,,7.344814258,,1
"('65b15afd94153c1f50c92493', 16.1)",,,6.281649128,,1
"('65b15afd94153c1f50c92493', 23.0)",,,6.745548976,,1
"('65b15afd94153c1f50c92493', 27.5)",,,5.564172321,,1
"('65b15afd94153c1f50c92493', 33.2)",,,5.89522027,,1
"('65b15afd94153c1f50c92493', 36.4)",,,5.528554209,,1
"('65b15afd94153c1f50c92493', 39.1)",,,6.611542969,,1
"('65b15afd94153c1f50c92493', 42.4)",,,5.500824927,,1
"('65b15afd94153c1f50c92493', 44.8)",,,4.068964666,,1
"('65b15afd94153c1f50c92493', 45.4)",,,6.331019334,,1
"('65b15afd94153c1f50c92493', 47.6)",,,4.540842315,,1
"('65b15afd94153c1f50c92493', 49.6)",,,6.274039557,,1
"('65b15afd94153c1f50c92493', 50.2)",,,6.924172871,,1
"('65b15afd94153c1f50c92493', 52.7)",,,6.401926546,,1
"('65b15afd94153c1f50c92493', 54.3)",,,6.523935877,,1
"('65b15afd94153c1f50c92493', 56.7)",,,5.301448888,,1
"('65b15afd94153c1f50c92493', 59.8)",,,6.080840335,,1
"('65b15afd94153c1f50c92493', 61.8)",,,4.540842315,,1
"('65b15afd94153c1f50c92493', 67.7)",,,6.679047222,,1
"('65b15afd94153c1f50c92493', 72.3)",,,4.300334568,,1
"('65b15afd94153c1f50c92493', 76.5)",,,6.123051541,,1
"('65b15afd94153c1f50c92493', 77.4)",,,5.566218227,,1
"('65b15afd94153c1f50c92493', 77.9)",,,5.023964037,,1
"('65b15afd94153c1f50c92493', 78.7)",,,6.568628649,,1
"('65b15afd94153c1f50c92493', 80.3)",,,5.809424355,,1
"('65b15afd94153c1f50c92493', 80.6)",,,6.331019334,,1
"('65b15afd94153c1f50c92493', 85.6)",,,5.864843201,,1
"('65b15afd94153c1f50c92493', 92.4)",,,5.312262006,,1
"('65b15afd94153c1f50c92493', 106.9)",,,5.762969496,,1
